Date,Symbol,MarketCap,Rank
2019-10-11,USDT,4158787987,4
2019-10-10,USDT,4121340915,5
2019-10-09,USDT,4131538662,5
2019-10-08,USDT,4133186976,5
2019-10-07,USDT,4143061946,5
2019-10-06,USDT,4157697859,4
2019-10-05,USDT,4115980271,4
2019-10-04,USDT,4144365577,4
2019-10-03,USDT,4128369915,4
2019-10-02,USDT,4125482767,4
2019-10-01,USDT,4134317781,4
2019-09-30,USDT,4124922496,4
2019-09-29,USDT,4131364185,4
2019-09-28,USDT,4127056413,4
2019-09-27,USDT,4150539050,4
2019-09-26,USDT,4126247361,4
2019-09-25,USDT,4135771272,4
2019-09-24,USDT,4137451011,4
2019-09-23,USDT,4118512107,6
2019-09-22,USDT,4118866621,6
2019-09-21,USDT,4117713822,6
2019-09-20,USDT,4111952092,6
2019-09-19,USDT,4120322200,6
2019-09-18,USDT,4128128247,6
2019-09-17,USDT,4128114452,6
2019-09-16,USDT,4114723986,6
2019-09-15,USDT,4123580642,6
2019-09-14,USDT,4114222770,6
2019-09-13,USDT,4097467740,6
2019-09-12,USDT,4101324783,6
2019-09-11,USDT,4098035281,6
2019-09-10,USDT,4087401867,6
2019-09-09,USDT,4086341063,6
2019-09-08,USDT,4092580762,6
2019-09-07,USDT,4076795700,6
2019-09-06,USDT,4066603136,6
2019-09-05,USDT,4039613908,6
2019-09-04,USDT,4035748884,6
2019-09-03,USDT,4036034882,6
2019-09-02,USDT,4019029082,6
2019-09-01,USDT,4026198550,6
2019-08-31,USDT,4022874816,6
2019-08-30,USDT,4016648657,6
2019-08-29,USDT,4016076899,6
2019-08-28,USDT,3993337718,6
2019-08-27,USDT,4051946618,6
2019-08-26,USDT,4061567312,6
2019-08-25,USDT,4047319907,7
2019-08-24,USDT,4059783763,7
2019-08-23,USDT,4064927506,7
2019-08-22,USDT,4055957258,7
2019-08-21,USDT,4021552170,7
2019-08-20,USDT,4045850196,7
2019-08-19,USDT,4060897533,7
2019-08-18,USDT,4057444466,7
2019-08-17,USDT,4047320852,7
2019-08-16,USDT,4053428776,7
2019-08-15,USDT,4053746971,7
2019-08-14,USDT,4015336888,7
2019-08-13,USDT,4029041082,7
2019-08-12,USDT,4036397868,7
2019-08-11,USDT,4033923480,7
2019-08-10,USDT,4042064736,7
2019-08-09,USDT,4038339618,7
2019-08-08,USDT,4032631239,7
2019-08-07,USDT,4047815470,7
2019-08-06,USDT,4032665588,7
2019-08-05,USDT,4080179145,8
2019-08-04,USDT,4046865535,7
2019-08-03,USDT,4043681423,7
2019-08-02,USDT,4033499119,7
2019-08-01,USDT,4050895289,7
2019-07-31,USDT,4041560025,8
2019-07-30,USDT,4035591592,7
2019-07-29,USDT,4029661620,7
2019-07-28,USDT,4036568223,7
2019-07-27,USDT,4023148586,7
2019-07-26,USDT,4040171251,8
2019-07-25,USDT,4037152968,8
2019-07-24,USDT,4036055230,8
2019-07-23,USDT,4014962125,7
2019-07-22,USDT,4028586251,7
2019-07-21,USDT,4030144850,7
2019-07-20,USDT,4047279803,7
2019-07-19,USDT,4030698285,7
2019-07-18,USDT,4007527468,7
2019-07-17,USDT,3995324969,6
2019-07-16,USDT,3936469134,6
2019-07-15,USDT,3969197087,7
2019-07-14,USDT,3916691732,7
2019-07-13,USDT,3906601065,8
2019-07-12,USDT,3912950351,8
2019-07-11,USDT,3853202592,8
2019-07-10,USDT,3844539299,8
2019-07-09,USDT,3847191980,8
2019-07-08,USDT,3778152236,8
2019-07-07,USDT,3710332355,8
2019-07-06,USDT,3688689726,8
2019-07-05,USDT,3694148236,8
2019-07-04,USDT,3663725121,8
2019-07-03,USDT,3651596466,8
2019-07-02,USDT,3619787352,8
2019-07-01,USDT,3586361277,8
2019-06-30,USDT,3573328668,8
2019-06-29,USDT,3595353336,9
2019-06-28,USDT,3600766046,9
2019-06-27,USDT,3534068745,8
2019-06-26,USDT,3545698254,9
2019-06-25,USDT,3534644505,9
2019-06-24,USDT,3563170776,9
2019-06-23,USDT,3520635648,9
2019-06-22,USDT,3517547293,9
2019-06-21,USDT,3573037046,9
2019-06-20,USDT,3548510405,9
2019-06-19,USDT,3542188390,9
2019-06-18,USDT,3529616182,9
2019-06-17,USDT,3540042489,9
2019-06-16,USDT,3479357227,9
2019-06-15,USDT,3456234353,9
2019-06-14,USDT,3453254932,9
2019-06-13,USDT,3428991225,9
2019-06-12,USDT,3364252865,9
2019-06-11,USDT,3325919824,8
2019-06-10,USDT,3294730228,9
2019-06-09,USDT,3248557122,9
2019-06-08,USDT,3254244638,9
2019-06-07,USDT,3260471456,9
2019-06-06,USDT,3241244686,9
2019-06-05,USDT,3209466412,9
2019-06-04,USDT,3147471970,9
2019-06-03,USDT,3134744366,9
2019-06-02,USDT,3138617718,9
2019-06-01,USDT,3144304603,9
2019-05-31,USDT,3141419357,9
2019-05-30,USDT,3125081885,9
2019-05-29,USDT,3119583210,9
2019-05-28,USDT,3118810070,8
2019-05-27,USDT,3099775591,8
2019-05-26,USDT,3092734490,8
2019-05-25,USDT,3068124541,8
2019-05-24,USDT,3040673514,8
2019-05-23,USDT,2985994358,8
2019-05-22,USDT,2931005794,8
2019-05-21,USDT,2936972060,8
2019-05-20,USDT,2876744726,8
2019-05-19,USDT,2870362982,8
2019-05-18,USDT,2829192012,8
2019-05-17,USDT,2829570346,8
2019-05-16,USDT,2834358443,8
2019-05-15,USDT,2831709801,8
2019-05-14,USDT,2801454823,8
2019-05-13,USDT,2814581049,8
2019-05-12,USDT,2765964070,8
2019-05-11,USDT,2780202557,8
2019-05-10,USDT,2779655673,7
2019-05-09,USDT,2774598197,7
2019-05-08,USDT,2780409484,8
2019-05-07,USDT,2771084835,8
2019-05-06,USDT,2775335548,8
2019-05-05,USDT,2786657649,8
2019-05-04,USDT,2781657476,8
2019-05-03,USDT,2783727234,8
2019-05-02,USDT,2782770293,8
2019-05-01,USDT,2800146869,8
2019-04-30,USDT,2851502734,8
2019-04-29,USDT,2835764600,8
2019-04-28,USDT,2829388044,8
2019-04-27,USDT,2831886955,8
2019-04-26,USDT,2821503163,8
2019-04-25,USDT,2842830013,8
2019-04-24,USDT,2843517618,8
2019-04-23,USDT,2698944300,8
2019-04-22,USDT,2627691194,8
2019-04-21,USDT,2601017107,8
2019-04-20,USDT,2580691185,8
2019-04-19,USDT,2582526477,8
2019-04-18,USDT,2561734880,8
2019-04-17,USDT,2541510568,8
2019-04-16,USDT,2501559972,8
2019-04-15,USDT,2461221437,8
2019-04-14,USDT,2431637598,8
2019-04-13,USDT,2434771925,8
2019-04-12,USDT,2425813372,8
2019-04-11,USDT,2318990462,8
2019-04-10,USDT,2271407886,10
2019-04-09,USDT,2212375022,9
2019-04-08,USDT,2158728024,10
2019-04-07,USDT,2090015279,10
2019-04-06,USDT,2086940761,10
2019-04-05,USDT,2091887834,10
2019-04-04,USDT,2086183477,10
2019-04-03,USDT,2083736155,10
2019-04-02,USDT,2058622343,10
2019-04-01,USDT,2044790317,9
2019-03-31,USDT,2029986705,9
2019-03-30,USDT,2029560141,9
2019-03-29,USDT,2025447734,9
2019-03-28,USDT,2050152763,9
2019-03-27,USDT,2052994600,9
2019-03-26,USDT,2041600212,8
2019-03-25,USDT,2035968594,8
2019-03-24,USDT,2032100364,9
2019-03-23,USDT,2035564495,9
2019-03-22,USDT,2026517620,9
2019-03-21,USDT,2034791375,9
2019-03-20,USDT,2032419228,9
2019-03-19,USDT,2039364772,9
2019-03-18,USDT,2023596102,9
2019-03-17,USDT,2020136779,9
2019-03-16,USDT,2023624450,9
2019-03-15,USDT,2019386958,9
2019-03-14,USDT,2021198680,9
2019-03-13,USDT,2016486636,9
2019-03-12,USDT,2009529080,9
2019-03-11,USDT,2013884109,8
2019-03-10,USDT,2011853490,8
2019-03-09,USDT,2006176237,8
2019-03-08,USDT,2013254636,8
2019-03-07,USDT,2011160434,8
2019-03-06,USDT,2015364290,8
2019-03-05,USDT,2045218544,7
2019-03-04,USDT,2046154638,7
2019-03-03,USDT,2043328705,7
2019-03-02,USDT,2046557763,7
2019-03-01,USDT,2035341543,7
2019-02-28,USDT,2041809695,7
2019-02-27,USDT,2039742726,7
2019-02-26,USDT,2043385025,7
2019-02-25,USDT,2051885482,7
2019-02-24,USDT,2045808840,7
2019-02-23,USDT,2038700777,7
2019-02-22,USDT,2038722002,7
2019-02-21,USDT,2030389249,7
2019-02-20,USDT,2035565492,7
2019-02-19,USDT,2036854533,7
2019-02-18,USDT,2032482156,7
2019-02-17,USDT,2023392364,7
2019-02-16,USDT,2028056761,7
2019-02-15,USDT,2028414752,7
2019-02-14,USDT,2034561938,7
2019-02-13,USDT,2029480830,7
2019-02-12,USDT,2029502697,7
2019-02-11,USDT,2027856142,7
2019-02-10,USDT,2029926999,7
2019-02-09,USDT,2021998987,7
2019-02-08,USDT,2025330851,7
2019-02-07,USDT,2023283054,6
2019-02-06,USDT,2023129504,6
2019-02-05,USDT,2019910268,7
2019-02-04,USDT,2020505215,7
2019-02-03,USDT,2020950151,6
2019-02-02,USDT,2026311240,7
2019-10-16,BCH,3940974652,5
2019-10-15,BCH,4024099898,5
2019-10-14,BCH,4127724343,4
2019-10-13,BCH,4046676734,5
2019-10-12,BCH,4063979952,5
2019-10-11,BCH,4018292195,5
2019-10-10,BCH,4153494466,4
2019-10-09,BCH,4321609717,4
2019-10-08,BCH,4193283875,4
2019-10-07,BCH,4226747948,4
2019-10-06,BCH,4031015785,5
2019-10-05,BCH,4026164980,5
2019-10-04,BCH,4027305028,5
2019-10-03,BCH,4014761921,5
2019-10-02,BCH,4074135489,5
2019-10-01,BCH,4053313929,5
2019-09-30,BCH,4113583441,5
2019-09-29,BCH,3974487247,5
2019-09-28,BCH,4125600089,5
2019-09-27,BCH,4012039010,5
2019-09-26,BCH,3897028541,5
2019-09-25,BCH,4134747962,5
2019-09-24,BCH,4007054982,5
2019-09-23,BCH,5280913480,4
2019-09-22,BCH,5554995552,4
2019-09-21,BCH,5629674071,4
2019-09-20,BCH,5681164930,4
2019-09-19,BCH,5830692746,4
2019-09-18,BCH,5848498641,4
2019-09-17,BCH,5753902077,4
2019-09-16,BCH,5537680595,4
2019-09-15,BCH,5477821378,4
2019-09-14,BCH,5485537203,4
2019-09-13,BCH,5369159540,4
2019-09-12,BCH,5407536588,4
2019-09-11,BCH,5396077806,4
2019-09-10,BCH,5473250315,4
2019-09-09,BCH,5495918099,4
2019-09-08,BCH,5523893244,4
2019-09-07,BCH,5418034773,4
2019-09-06,BCH,5170983304,4
2019-09-05,BCH,5268389506,4
2019-09-04,BCH,5311159511,4
2019-09-03,BCH,5410524511,4
2019-09-02,BCH,5288061486,4
2019-09-01,BCH,5076312771,4
2019-08-31,BCH,5032832852,4
2019-08-30,BCH,5031070653,4
2019-08-29,BCH,5046194519,4
2019-08-28,BCH,5251514387,4
2019-08-27,BCH,5535810621,4
2019-08-26,BCH,5590622645,4
2019-08-25,BCH,5490872606,4
2019-08-24,BCH,5527034123,4
2019-08-23,BCH,5691438063,4
2019-08-22,BCH,5592067524,4
2019-08-21,BCH,5441704129,4
2019-08-20,BCH,5679257104,4
2019-08-19,BCH,5846759168,4
2019-08-18,BCH,5682902163,4
2019-08-17,BCH,5516558754,4
2019-08-16,BCH,5572942270,4
2019-08-15,BCH,5646447971,4
2019-08-14,BCH,5590600886,4
2019-08-13,BCH,6167686393,4
2019-08-12,BCH,5925637086,4
2019-08-11,BCH,6032155088,4
2019-08-10,BCH,5669016593,4
2019-08-09,BCH,5679741909,4
2019-08-08,BCH,5986043211,4
2019-08-07,BCH,6090824526,4
2019-08-06,BCH,5982117479,4
2019-08-05,BCH,6217888009,4
2019-08-04,BCH,5982644434,4
2019-08-03,BCH,5965406241,4
2019-08-02,BCH,5858646056,5
2019-08-01,BCH,5892751618,5
2019-07-31,BCH,5852931216,5
2019-07-30,BCH,5661633809,5
2019-07-29,BCH,5517534583,5
2019-07-28,BCH,5562469266,5
2019-07-27,BCH,5493623993,5
2019-07-26,BCH,5661444258,5
2019-07-25,BCH,5426343673,5
2019-07-24,BCH,5424049391,5
2019-07-23,BCH,5347064857,5
2019-07-22,BCH,5561548261,5
2019-07-21,BCH,5744869635,5
2019-07-20,BCH,5804085930,5
2019-07-19,BCH,5513937260,5
2019-07-18,BCH,5639784558,5
2019-07-17,BCH,5217863519,5
2019-07-16,BCH,5041290674,4
2019-07-15,BCH,5631883901,5
2019-07-14,BCH,5060555564,5
2019-07-13,BCH,6171207834,5
2019-07-12,BCH,6340628507,5
2019-07-11,BCH,6186691363,5
2019-07-10,BCH,6979428054,4
2019-07-09,BCH,7440740818,5
2019-07-08,BCH,7485665780,5
2019-07-07,BCH,7362894509,5
2019-07-06,BCH,7248770123,5
2019-07-05,BCH,7159550587,5
2019-07-04,BCH,7179847499,5
2019-07-03,BCH,7552985982,5
2019-07-02,BCH,7289112276,5
2019-07-01,BCH,7444877514,5
2019-06-30,BCH,7137232211,5
2019-06-29,BCH,7909203099,5
2019-06-28,BCH,7802534342,4
2019-06-27,BCH,7381521390,4
2019-06-26,BCH,8671982407,4
2019-06-25,BCH,8568477927,4
2019-06-24,BCH,8504058846,4
2019-06-23,BCH,8481134641,5
2019-06-22,BCH,8572340894,5
2019-06-21,BCH,7844600288,5
2019-06-20,BCH,7381555720,5
2019-06-19,BCH,7440639033,5
2019-06-18,BCH,7386885005,5
2019-06-17,BCH,7717588598,5
2019-06-16,BCH,7642032028,5
2019-06-15,BCH,7543301233,5
2019-06-14,BCH,7515047092,5
2019-06-13,BCH,7347603511,5
2019-06-12,BCH,7069287863,5
2019-06-11,BCH,6917539681,5
2019-06-10,BCH,7035828916,5
2019-06-09,BCH,6795928982,5
2019-06-08,BCH,7028325633,5
2019-06-07,BCH,7155833282,5
2019-06-06,BCH,7074832085,4
2019-06-05,BCH,7100023322,4
2019-06-04,BCH,6819133358,4
2019-06-03,BCH,7281637876,4
2019-06-02,BCH,7906527803,4
2019-06-01,BCH,7739847598,4
2019-05-31,BCH,7928120027,4
2019-05-30,BCH,7563129806,4
2019-05-29,BCH,8087688934,4
2019-05-28,BCH,7746217003,4
2019-05-27,BCH,7902126191,4
2019-05-26,BCH,7706274017,4
2019-05-25,BCH,7240862143,4
2019-05-24,BCH,7281315898,4
2019-05-23,BCH,7223445689,4
2019-05-22,BCH,6985412414,4
2019-05-21,BCH,7430305034,4
2019-05-20,BCH,7345236299,4
2019-05-19,BCH,7498997884,4
2019-05-18,BCH,6361880487,4
2019-05-17,BCH,6489886201,4
2019-05-16,BCH,7091323125,4
2019-05-15,BCH,7165698706,4
2019-05-14,BCH,6916566798,4
2019-05-13,BCH,6836234081,4
2019-05-12,BCH,6294245390,4
2019-05-11,BCH,6335163786,4
2019-05-10,BCH,5114440435,4
2019-05-09,BCH,5050970285,4
2019-05-08,BCH,5088008680,4
2019-05-07,BCH,5095284367,4
2019-05-06,BCH,5111287560,4
2019-05-05,BCH,5222388151,4
2019-05-04,BCH,5178176100,4
2019-05-03,BCH,5204703336,4
2019-05-02,BCH,4798658849,4
2019-05-01,BCH,4827202612,4
2019-04-30,BCH,4754698560,4
2019-04-29,BCH,4201181991,5
2019-04-28,BCH,4535543220,4
2019-04-27,BCH,4685455838,4
2019-04-26,BCH,4683922947,4
2019-04-25,BCH,4736173073,4
2019-04-24,BCH,4950183725,4
2019-04-23,BCH,5166782245,4
2019-04-22,BCH,5195382026,4
2019-04-21,BCH,5153508007,4
2019-04-20,BCH,5335185126,4
2019-04-19,BCH,5442073304,4
2019-04-18,BCH,5444130081,4
2019-04-17,BCH,5511745936,4
2019-04-16,BCH,5644306278,4
2019-04-15,BCH,5569511338,4
2019-04-14,BCH,5117349387,4
2019-04-13,BCH,4954123909,4
2019-04-12,BCH,5013575388,4
2019-04-11,BCH,4833259697,6
2019-04-10,BCH,5408935312,5
2019-04-09,BCH,5245808192,5
2019-04-08,BCH,5495399882,4
2019-04-07,BCH,5662007844,4
2019-04-06,BCH,5421896039,5
2019-04-05,BCH,5183362407,5
2019-04-04,BCH,5075306708,5
2019-04-03,BCH,5283502610,4
2019-04-02,BCH,4181200031,6
2019-04-01,BCH,2967829681,6
2019-03-31,BCH,2990730945,6
2019-03-30,BCH,2984272263,6
2019-03-29,BCH,3016920025,6
2019-03-28,BCH,2998993454,6
2019-03-27,BCH,3064635955,6
2019-03-26,BCH,2856498863,6
2019-03-25,BCH,2859416983,6
2019-03-24,BCH,2935530185,6
2019-03-23,BCH,2961308944,6
2019-03-22,BCH,2800577106,6
2019-03-21,BCH,2737074468,6
2019-03-20,BCH,2838778127,6
2019-03-19,BCH,2871986995,6
2019-03-18,BCH,2872870544,6
2019-03-17,BCH,2759201463,6
2019-03-16,BCH,2785421758,6
2019-03-15,BCH,2544991930,6
2019-03-14,BCH,2366317917,6
2019-03-13,BCH,2278360791,6
2019-03-12,BCH,2278392927,6
2019-03-11,BCH,2300366575,6
2019-03-10,BCH,2346643092,6
2019-03-09,BCH,2363674682,6
2019-03-08,BCH,2286681068,6
2019-03-07,BCH,2333871541,6
2019-03-06,BCH,2353268980,6
2019-03-05,BCH,2339621253,6
2019-03-04,BCH,2208988908,6
2019-03-03,BCH,2322338739,6
2019-03-02,BCH,2339431979,6
2019-03-01,BCH,2346655915,6
2019-02-28,BCH,2332748075,6
2019-02-27,BCH,2343107844,6
2019-02-26,BCH,2368915181,6
2019-02-25,BCH,2397004768,6
2019-02-24,BCH,2297963405,6
2019-02-23,BCH,2703206926,6
2019-02-22,BCH,2559341440,6
2019-02-21,BCH,2520520395,6
2019-02-20,BCH,2610658250,6
2019-02-19,BCH,2526640652,6
2019-02-18,BCH,2545790168,6
2019-02-17,BCH,2197907885,6
2019-02-16,BCH,2156696757,6
2019-02-15,BCH,2149451478,6
2019-02-14,BCH,2143745070,6
2019-02-13,BCH,2170002268,6
2019-02-12,BCH,2174933530,6
2019-02-11,BCH,2158268752,6
2019-02-10,BCH,2247451285,6
2019-02-09,BCH,2265803863,6
2019-02-08,BCH,2304674878,6
2019-02-07,BCH,2027740445,5
2019-02-06,BCH,2030777404,5
2019-02-05,BCH,2072438278,5
2019-02-04,BCH,2097108276,5
2019-02-03,BCH,2091663603,5
2019-02-02,BCH,2143595618,5
2019-10-16,LTC,3359652970,6
2019-10-15,LTC,3487585899,6
2019-10-14,LTC,3616122089,6
2019-10-13,LTC,3599137699,6
2019-10-12,LTC,3552381331,6
2019-10-11,LTC,3571918357,6
2019-10-10,LTC,3665380676,6
2019-10-09,LTC,3769908817,6
2019-10-08,LTC,3640571611,6
2019-10-07,LTC,3664860552,6
2019-10-06,LTC,3513746874,6
2019-10-05,LTC,3604148251,6
2019-10-04,LTC,3604329719,6
2019-10-03,LTC,3584521184,6
2019-10-02,LTC,3581752017,6
2019-10-01,LTC,3552792224,6
2019-09-30,LTC,3552325139,6
2019-09-29,LTC,3441861229,6
2019-09-28,LTC,3527794899,6
2019-09-27,LTC,3570419888,6
2019-09-26,LTC,3518070664,6
2019-09-25,LTC,3651789616,6
2019-09-24,LTC,3535218521,6
2019-09-23,LTC,4233164124,5
2019-09-22,LTC,4597645596,5
2019-09-21,LTC,4654112106,5
2019-09-20,LTC,4756922829,5
2019-09-19,LTC,4877292702,5
2019-09-18,LTC,4934275012,5
2019-09-17,LTC,4696563797,5
2019-09-16,LTC,4591727205,5
2019-09-15,LTC,4448378327,5
2019-09-14,LTC,4463527330,5
2019-09-13,LTC,4363467464,5
2019-09-12,LTC,4377939287,5
2019-09-11,LTC,4421472828,5
2019-09-10,LTC,4477994431,5
2019-09-09,LTC,4437564022,5
2019-09-08,LTC,4459610897,5
2019-09-07,LTC,4363628897,5
2019-09-06,LTC,4122321157,5
2019-09-05,LTC,4132391771,5
2019-09-04,LTC,4251369351,5
2019-09-03,LTC,4367373936,5
2019-09-02,LTC,4228918428,5
2019-09-01,LTC,4177872605,5
2019-08-31,LTC,4078358696,5
2019-08-30,LTC,4062542325,5
2019-08-29,LTC,4047272938,5
2019-08-28,LTC,4256892976,5
2019-08-27,LTC,4597966230,5
2019-08-26,LTC,4661893373,5
2019-08-25,LTC,4563612040,5
2019-08-24,LTC,4636016950,5
2019-08-23,LTC,4757819433,5
2019-08-22,LTC,4643456772,5
2019-08-21,LTC,4602987629,5
2019-08-20,LTC,4743207580,5
2019-08-19,LTC,4873084523,5
2019-08-18,LTC,4809876077,5
2019-08-17,LTC,4590467351,5
2019-08-16,LTC,4723824771,5
2019-08-15,LTC,4815969361,5
2019-08-14,LTC,4794992635,5
2019-08-13,LTC,5320229477,5
2019-08-12,LTC,5404272824,5
2019-08-11,LTC,5655924170,5
2019-08-10,LTC,5382272086,5
2019-08-09,LTC,5319984195,5
2019-08-08,LTC,5671748769,5
2019-08-07,LTC,5726708990,5
2019-08-06,LTC,5861986121,5
2019-08-05,LTC,6098470159,5
2019-08-04,LTC,5868857449,5
2019-08-03,LTC,5954227577,5
2019-08-02,LTC,5975497672,4
2019-08-01,LTC,6240801535,4
2019-07-31,LTC,6197337878,4
2019-07-30,LTC,5696275523,4
2019-07-29,LTC,5686062706,4
2019-07-28,LTC,5643415873,4
2019-07-27,LTC,5586678799,4
2019-07-26,LTC,5925662076,4
2019-07-25,LTC,5870441888,4
2019-07-24,LTC,5923434071,4
2019-07-23,LTC,5690513769,4
2019-07-22,LTC,5990269582,4
2019-07-21,LTC,6253213998,4
2019-07-20,LTC,6313476233,4
2019-07-19,LTC,6173653347,4
2019-07-18,LTC,6340559063,4
2019-07-17,LTC,5632042532,4
2019-07-16,LTC,4984318767,5
2019-07-15,LTC,5699307530,4
2019-07-14,LTC,5625773339,4
2019-07-13,LTC,6329505235,4
2019-07-12,LTC,6595612500,4
2019-07-11,LTC,6427725958,4
2019-07-10,LTC,6792744022,5
2019-07-09,LTC,7475393728,4
2019-07-08,LTC,7714781783,4
2019-07-07,LTC,7527688155,4
2019-07-06,LTC,7369730846,4
2019-07-05,LTC,7401137488,4
2019-07-04,LTC,7501164315,4
2019-07-03,LTC,7661188686,4
2019-07-02,LTC,7451762463,4
2019-07-01,LTC,7658690466,4
2019-06-30,LTC,7636046758,4
2019-06-29,LTC,8347117542,4
2019-06-28,LTC,7501601230,5
2019-06-27,LTC,7141234400,5
2019-06-26,LTC,8191677323,5
2019-06-25,LTC,8515726713,5
2019-06-24,LTC,8454028780,5
2019-06-23,LTC,8536077179,4
2019-06-22,LTC,8847068564,4
2019-06-21,LTC,8656823083,4
2019-06-20,LTC,8442646197,4
2019-06-19,LTC,8510498678,4
2019-06-18,LTC,8418405570,4
2019-06-17,LTC,8371507504,4
2019-06-16,LTC,8536706967,4
2019-06-15,LTC,8597209351,4
2019-06-14,LTC,8279439669,4
2019-06-13,LTC,8171623427,4
2019-06-12,LTC,8437276930,4
2019-06-11,LTC,8458730745,4
2019-06-10,LTC,8024339041,4
2019-06-09,LTC,7156126160,4
2019-06-08,LTC,7366835517,4
2019-06-07,LTC,7291832561,4
2019-06-06,LTC,6900772772,5
2019-06-05,LTC,6448454322,5
2019-06-04,LTC,6337614783,5
2019-06-03,LTC,6670082970,5
2019-06-02,LTC,7117549253,6
2019-06-01,LTC,6986544718,6
2019-05-31,LTC,7103874448,6
2019-05-30,LTC,6746180187,6
2019-05-29,LTC,7134213755,6
2019-05-28,LTC,7123212215,6
2019-05-27,LTC,7313766498,6
2019-05-26,LTC,6902346395,5
2019-05-25,LTC,6358963965,5
2019-05-24,LTC,6185976031,5
2019-05-23,LTC,5520439405,5
2019-05-22,LTC,5459427424,5
2019-05-21,LTC,5662154168,6
2019-05-20,LTC,5659972915,6
2019-05-19,LTC,5895349549,6
2019-05-18,LTC,5360906927,6
2019-05-17,LTC,5501612938,5
2019-05-16,LTC,5907639439,6
2019-05-15,LTC,6286790205,5
2019-05-14,LTC,5659766830,5
2019-05-13,LTC,5438466608,5
2019-05-12,LTC,5221525879,5
2019-05-11,LTC,5507753609,5
2019-05-10,LTC,4762537746,5
2019-05-09,LTC,4576943366,5
2019-05-08,LTC,4603102252,5
2019-05-07,LTC,4606527091,5
2019-05-06,LTC,4623334243,6
2019-05-05,LTC,4683927727,5
2019-05-04,LTC,4810952019,5
2019-05-03,LTC,4887671308,5
2019-05-02,LTC,4544823994,5
2019-05-01,LTC,4536348667,5
2019-04-30,LTC,4573555691,5
2019-04-29,LTC,4183425749,6
2019-04-28,LTC,4291106337,6
2019-04-27,LTC,4437433950,6
2019-04-26,LTC,4497581499,5
2019-04-25,LTC,4381667236,5
2019-04-24,LTC,4507411996,6
2019-04-23,LTC,4600847627,6
2019-04-22,LTC,4729023682,6
2019-04-21,LTC,4751522317,6
2019-04-20,LTC,5007238091,5
2019-04-19,LTC,5070985398,5
2019-04-18,LTC,5039449526,5
2019-04-17,LTC,4869545082,6
2019-04-16,LTC,4992536056,6
2019-04-15,LTC,4850589495,6
2019-04-14,LTC,5087597683,5
2019-04-13,LTC,4797064869,6
2019-04-12,LTC,4841472627,6
2019-04-11,LTC,4884140000,4
2019-04-10,LTC,5416155738,4
2019-04-09,LTC,5317455486,4
2019-04-08,LTC,5482058437,5
2019-04-07,LTC,5653406711,5
2019-04-06,LTC,5667977476,4
2019-04-05,LTC,5428143571,4
2019-04-04,LTC,5200609305,4
2019-04-03,LTC,5195750178,5
2019-04-02,LTC,4660552088,4
2019-04-01,LTC,3710564698,5
2019-03-31,LTC,3714371560,5
2019-03-30,LTC,3705312023,5
2019-03-29,LTC,3745935357,5
2019-03-28,LTC,3737005102,5
2019-03-27,LTC,3802058092,5
2019-03-26,LTC,3623575890,4
2019-03-25,LTC,3632066769,4
2019-03-24,LTC,3675521098,4
2019-03-23,LTC,3743278484,4
2019-03-22,LTC,3649353013,4
2019-03-21,LTC,3621232358,4
2019-03-20,LTC,3709898340,4
2019-03-19,LTC,3694945405,4
2019-03-18,LTC,3672726327,4
2019-03-17,LTC,3731425001,4
2019-03-16,LTC,3767063536,4
2019-03-15,LTC,3592290246,4
2019-03-14,LTC,3445001358,4
2019-03-13,LTC,3404536113,4
2019-03-12,LTC,3468475222,4
2019-03-11,LTC,3371760953,4
2019-03-10,LTC,3478033205,4
2019-03-09,LTC,3532242783,4
2019-03-08,LTC,3410590890,4
2019-03-07,LTC,3475995867,4
2019-03-06,LTC,3389799196,5
2019-03-05,LTC,3227895751,5
2019-03-04,LTC,2820102325,5
2019-03-03,LTC,2937680218,5
2019-03-02,LTC,2975500410,5
2019-03-01,LTC,2882042603,5
2019-02-28,LTC,2805515464,5
2019-02-27,LTC,2765113387,5
2019-02-26,LTC,2758957944,5
2019-02-25,LTC,2802048987,5
2019-02-24,LTC,2708358746,5
2019-02-23,LTC,3132087064,5
2019-02-22,LTC,3017677753,5
2019-02-21,LTC,2977341432,5
2019-02-20,LTC,3136141808,5
2019-02-19,LTC,2897971715,5
2019-02-18,LTC,2908055843,5
2019-02-17,LTC,2658324155,4
2019-02-16,LTC,2637500546,4
2019-02-15,LTC,2582708735,4
2019-02-14,LTC,2518031066,4
2019-02-13,LTC,2539018995,5
2019-02-12,LTC,2655115121,5
2019-02-11,LTC,2609389133,4
2019-02-10,LTC,2828937241,4
2019-02-09,LTC,2705200909,4
2019-02-08,LTC,2624516069,4
2019-02-07,LTC,2005595915,7
2019-02-06,LTC,1987640111,7
2019-02-05,LTC,2067028132,6
2019-02-04,LTC,2057598930,6
2019-02-03,LTC,2016740848,7
2019-02-02,LTC,2073872814,6
2019-10-16,BNB,2774782680,7
2019-10-15,BNB,2884374240,7
2019-10-14,BNB,2871126616,8
2019-10-13,BNB,2847569964,8
2019-10-12,BNB,2687348920,8
2019-10-11,BNB,2598945538,8
2019-10-10,BNB,2732959386,8
2019-10-09,BNB,2769576934,8
2019-10-08,BNB,2505415410,8
2019-10-07,BNB,2509483159,8
